customer_id,Recency,Frequency,Monetary,r_quartile,f_quartile,m_quartile,RFM_score,segment
2192,43,5,2893.5299999999997,3,2,1,321,Potential Loyalist
2193,55,4,6086.66,2,1,3,213,Regular
2194,43,8,8464.84,3,4,4,344,Loyal
2195,3,6,7278.62,4,2,3,423,Potential Loyalist
2196,72,5,4425.25,2,2,2,222,Regular
2197,120,3,2284.5600000000004,1,1,1,111,At Risk
2198,26,4,4003.11,3,1,1,311,Regular
2199,25,4,4628.71,3,1,2,312,Regular
2200,80,3,2268.7799999999997,2,1,1,211,Regular
2201,31,7,10466.46,3,3,4,334,Loyal
2202,59,10,8507.06,2,4,4,244,Big Spender
2203,50,5,6421.1,2,2,3,223,Regular
2204,18,8,7935.08,4,4,3,443,Champion
2205,101,3,3872.62,1,1,1,111,At Risk
2206,59,4,4155.32,2,1,2,212,Regular
2207,75,6,6263.82,2,2,3,223,Regular
2208,115,6,5236.3099999999995,1,2,2,122,At Risk
2209,266,1,1240.31,1,1,1,111,At Risk
2210,28,9,8133.83,3,4,3,343,Loyal
2211,112,3,1649.1599999999999,1,1,1,111,At Risk
2212,42,6,4951.08,3,2,2,322,Potential Loyalist
2213,16,5,7240.5,4,2,3,423,Potential Loyalist
2214,28,5,5053.05,3,2,2,322,Potential Loyalist
2215,20,2,1965.6799999999998,3,1,1,311,Regular
2216,75,3,3352.32,2,1,1,211,Regular
2217,23,7,6891.28,3,3,3,333,Loyal
2218,22,3,4304.09,3,1,2,312,Regular
2219,62,5,6319.34,2,2,3,223,Regular
2220,86,4,4529.9,2,1,2,212,Regular
2221,95,8,9100.52,1,4,4,144,Big Spender
2222,60,6,7051.67,2,2,3,223,Regular
2223,55,7,5883.75,2,3,2,232,Regular
2224,288,3,2568.2200000000003,1,1,1,111,At Risk
2225,209,3,5546.31,1,1,2,112,At Risk
2226,50,8,8295.55,2,4,4,244,Big Spender
2227,41,5,5068.82,3,2,2,322,Potential Loyalist
2228,169,4,3579.45,1,1,1,111,At Risk
2229,22,4,3937.92,3,1,1,311,Regular
2230,45,8,9883.84,3,4,4,344,Loyal
2231,65,3,4555.37,2,1,2,212,Regular
2232,60,6,5666.030000000001,2,2,2,222,Regular
2233,64,7,6778.26,2,3,3,233,Regular
2234,58,6,3299.58,2,2,1,221,Regular
2235,81,6,7834.27,2,2,3,223,Regular
2236,2,3,4226.47,4,1,2,412,Regular
2237,39,7,7412.94,3,3,3,333,Loyal
2238,142,3,4185.99,1,1,2,112,At Risk
2239,33,2,1693.21,3,1,1,311,Regular
2240,32,12,13961.45,3,4,4,344,Loyal
2241,18,4,4335.0,4,1,2,412,Regular
2242,171,3,2540.1099999999997,1,1,1,111,At Risk
2243,184,3,2141.05,1,1,1,111,At Risk
2244,64,5,5963.92,2,2,2,222,Regular
2245,75,7,7779.9,2,3,3,233,Regular
2246,100,4,4027.99,1,1,1,111,At Risk
2247,30,7,8149.4800000000005,3,3,4,334,Loyal
2248,52,8,8369.31,2,4,4,244,Big Spender
2249,113,5,5600.46,1,2,2,122,At Risk
2250,125,3,3011.79,1,1,1,111,At Risk
2251,16,7,5798.71,4,3,2,432,Loyal
2252,131,5,5648.85,1,2,2,122,At Risk
2253,85,6,7418.9400000000005,2,2,3,223,Regular
2254,4,5,5373.7,4,2,2,422,Potential Loyalist
2255,144,2,3277.4700000000003,1,1,1,111,At Risk
2256,170,3,4499.85,1,1,2,112,At Risk
2257,65,5,6440.81,2,2,3,223,Regular
2258,53,7,8399.53,2,3,4,234,Big Spender
2259,162,4,4205.21,1,1,2,112,At Risk
2260,18,6,8234.9,4,2,4,424,Potential Loyalist
2261,36,4,3875.61,3,1,1,311,Regular
2262,76,4,3058.55,2,1,1,211,Regular
2263,36,5,6359.93,3,2,3,323,Potential Loyalist
2264,154,6,5198.18,1,2,2,122,At Risk
2265,96,3,3990.7799999999997,1,1,1,111,At Risk
2266,30,10,8911.6,3,4,4,344,Loyal
2267,100,5,5466.639999999999,1,2,2,122,At Risk
2268,36,8,9258.43,3,4,4,344,Loyal
2269,48,7,9233.33,2,3,4,234,Big Spender
2270,130,5,7588.29,1,2,3,123,At Risk
2271,178,1,1362.99,1,1,1,111,At Risk
2272,105,6,8116.8,1,2,3,123,At Risk
2273,27,10,9867.35,3,4,4,344,Loyal
2274,56,2,142.98,2,1,1,211,Regular
2275,122,6,8289.0,1,2,4,124,Big Spender
2276,11,4,4714.45,4,1,2,412,Regular
2277,37,4,4721.53,3,1,2,312,Regular
2278,35,4,1635.2399999999998,3,1,1,311,Regular
2279,36,8,7565.7,3,4,3,343,Loyal
2280,25,5,6373.32,3,2,3,323,Potential Loyalist
2281,39,7,8021.26,3,3,3,333,Loyal
2282,15,6,6818.610000000001,4,2,3,423,Potential Loyalist
2283,31,7,7052.93,3,3,3,333,Loyal
2284,35,7,7556.9400000000005,3,3,3,333,Loyal
2285,40,7,4829.54,3,3,2,332,Loyal
2286,50,5,4606.01,2,2,2,222,Regular
2287,160,2,1083.52,1,1,1,111,At Risk
2288,30,6,6972.7,3,2,3,323,Potential Loyalist
2289,60,5,6450.51,2,2,3,223,Regular
2290,73,6,7476.58,2,2,3,223,Regular
2291,108,1,792.9,1,1,1,111,At Risk
2292,46,7,8732.619999999999,2,3,4,234,Big Spender
2293,86,5,5018.52,2,2,2,222,Regular
2294,74,7,9680.22,2,3,4,234,Big Spender
2295,18,4,5830.14,4,1,2,412,Regular
2296,37,4,5259.05,3,1,2,312,Regular
2297,38,5,6232.6900000000005,3,2,3,323,Potential Loyalist
2298,46,6,6997.85,2,2,3,223,Regular
2299,60,6,4359.32,2,2,2,222,Regular
2300,18,4,7346.110000000001,4,1,3,413,Regular
2301,6,7,10628.94,4,3,4,434,Loyal
2302,54,3,4412.84,2,1,2,212,Regular
2303,145,2,2696.8599999999997,1,1,1,111,At Risk
2304,4,7,9747.9,4,3,4,434,Loyal
2305,79,5,6011.6900000000005,2,2,3,223,Regular
2306,7,4,4938.639999999999,4,1,2,412,Regular
2307,82,11,10123.71,2,4,4,244,Big Spender
2308,14,9,11438.369999999999,4,4,4,444,Champion
2309,54,12,16122.34,2,4,4,244,Big Spender
2310,16,6,8126.88,4,2,3,423,Potential Loyalist
2311,67,5,6375.870000000001,2,2,3,223,Regular
2312,29,5,7250.51,3,2,3,323,Potential Loyalist
2313,45,6,4657.8,3,2,2,322,Potential Loyalist
2314,49,3,4114.37,2,1,1,211,Regular
2315,153,5,2737.7999999999997,1,2,1,121,At Risk
2316,47,4,2908.85,2,1,1,211,Regular
2317,54,5,6735.95,2,2,3,223,Regular
2318,17,7,8129.61,4,3,3,433,Loyal
2319,10,4,7191.200000000001,4,1,3,413,Regular
2320,25,3,2655.46,3,1,1,311,Regular
2321,162,3,5473.58,1,1,2,112,At Risk
2322,68,4,4035.5099999999998,2,1,1,211,Regular
2323,213,3,4599.45,1,1,2,112,At Risk
2324,79,4,4867.58,2,1,2,212,Regular
2325,13,6,7084.51,4,2,3,423,Potential Loyalist
2326,113,1,774.53,1,1,1,111,At Risk
2327,225,3,4153.110000000001,1,1,1,111,At Risk
2328,152,1,441.49,1,1,1,111,At Risk
2329,9,5,4252.36,4,2,2,422,Potential Loyalist
2330,5,3,2391.06,4,1,1,411,Regular
2331,20,7,5341.04,3,3,2,332,Loyal
2332,32,4,1972.9,3,1,1,311,Regular
2333,93,4,5216.82,1,1,2,112,At Risk
2334,70,3,3616.74,2,1,1,211,Regular
2335,12,7,7350.46,4,3,3,433,Loyal
2336,75,9,10942.55,2,4,4,244,Big Spender
2337,173,3,2169.36,1,1,1,111,At Risk
2338,24,7,7546.18,3,3,3,333,Loyal
2339,12,9,10497.39,4,4,4,444,Champion
2340,6,9,9442.23,4,4,4,444,Champion
2341,14,7,9978.130000000001,4,3,4,434,Loyal
2342,66,3,4089.34,2,1,1,211,Regular
2343,63,3,4215.4,2,1,2,212,Regular
2344,48,6,6947.3,2,2,3,223,Regular
2345,1,5,7439.41,4,2,3,423,Potential Loyalist
2346,163,5,6429.33,1,2,3,123,At Risk
2347,88,9,10730.51,1,4,4,144,Big Spender
2348,61,4,2451.77,2,1,1,211,Regular
2349,55,5,3608.1400000000003,2,2,1,221,Regular
2350,181,6,5770.32,1,2,2,122,At Risk
2351,56,8,8325.25,2,4,4,244,Big Spender
2352,37,1,1292.84,3,1,1,311,Regular
2353,82,10,11013.74,2,4,4,244,Big Spender
2354,37,5,4817.55,3,2,2,322,Potential Loyalist
2355,71,5,5619.5599999999995,2,2,2,222,Regular
2356,147,4,5020.27,1,1,2,112,At Risk
2357,41,4,5811.12,3,1,2,312,Regular
2358,4,11,8523.43,4,4,4,444,Champion
2359,83,8,9029.74,2,4,4,244,Big Spender
2360,28,6,8601.41,3,2,4,324,Potential Loyalist
2361,23,7,7640.51,3,3,3,333,Loyal
2362,46,3,3007.23,2,1,1,211,Regular
2363,59,6,5473.37,2,2,2,222,Regular
2364,44,5,8404.81,3,2,4,324,Potential Loyalist
2365,2,5,5448.58,4,2,2,422,Potential Loyalist
2366,20,5,5543.95,3,2,2,322,Potential Loyalist
2367,26,7,9334.85,3,3,4,334,Loyal
2368,75,6,7617.099999999999,2,2,3,223,Regular
2369,2,8,11223.94,4,4,4,444,Champion
2370,21,3,3107.9700000000003,3,1,1,311,Regular
2371,94,5,7720.1,1,2,3,123,At Risk
2372,1,9,8295.0,4,4,4,444,Champion
2373,46,4,4758.4400000000005,2,1,2,212,Regular
2374,15,7,7495.68,4,3,3,433,Loyal
2375,44,7,9972.86,3,3,4,334,Loyal
2376,12,4,5599.33,4,1,2,412,Regular
2377,8,5,8081.98,4,2,3,423,Potential Loyalist
2378,11,5,5040.639999999999,4,2,2,422,Potential Loyalist
2379,4,11,13030.07,4,4,4,444,Champion
2380,43,7,7948.44,3,3,3,333,Loyal
2381,30,7,7877.93,3,3,3,333,Loyal
2382,39,7,3369.77,3,3,1,331,Loyal
2383,22,9,13104.08,3,4,4,344,Loyal
2384,60,6,5845.17,2,2,2,222,Regular
2385,32,8,7901.9400000000005,3,4,3,343,Loyal
2386,13,7,7710.12,4,3,3,433,Loyal
2387,183,2,591.31,1,1,1,111,At Risk
2388,114,7,10013.26,1,3,4,134,Big Spender
2389,9,3,2456.1800000000003,4,1,1,411,Regular
2390,70,7,9982.43,2,3,4,234,Big Spender
2391,13,10,10874.65,4,4,4,444,Champion
2392,27,5,5215.18,3,2,2,322,Potential Loyalist
2393,123,2,1228.76,1,1,1,111,At Risk
2394,91,1,980.37,1,1,1,111,At Risk
2395,63,1,230.91,2,1,1,211,Regular
2396,1,5,5478.09,4,2,2,422,Potential Loyalist
2397,54,9,10464.01,2,4,4,244,Big Spender
2398,114,3,2426.93,1,1,1,111,At Risk
2399,39,6,6424.44,3,2,3,323,Potential Loyalist
2400,20,8,10452.28,3,4,4,344,Loyal
2401,22,8,10935.93,3,4,4,344,Loyal
2402,79,3,4490.75,2,1,2,212,Regular
2403,151,5,3202.84,1,2,1,121,At Risk
2404,188,5,7607.2,1,2,3,123,At Risk
2405,46,5,2817.81,2,2,1,221,Regular
2406,81,4,4117.37,2,1,1,211,Regular
2407,69,5,5107.530000000001,2,2,2,222,Regular
2408,25,3,3920.17,3,1,1,311,Regular
2409,50,7,7117.35,2,3,3,233,Regular
2410,37,6,6772.02,3,2,3,323,Potential Loyalist
2411,224,4,6535.39,1,1,3,113,At Risk
2412,18,6,7097.639999999999,4,2,3,423,Potential Loyalist
2413,59,7,8666.869999999999,2,3,4,234,Big Spender
2414,5,4,5682.46,4,1,2,412,Regular
2415,44,5,4412.09,3,2,2,322,Potential Loyalist
2416,223,2,2220.23,1,1,1,111,At Risk
2417,23,1,1129.13,3,1,1,311,Regular
2418,3,7,9068.28,4,3,4,434,Loyal
2419,52,8,8651.87,2,4,4,244,Big Spender
2420,140,3,2367.71,1,1,1,111,At Risk
2421,1,6,2836.38,4,2,1,421,Potential Loyalist
2422,33,5,4670.18,3,2,2,322,Potential Loyalist
2423,60,1,202.62,2,1,1,211,Regular
2424,68,6,5579.95,2,2,2,222,Regular
2425,9,9,8310.5,4,4,4,444,Champion
2426,17,5,8399.89,4,2,4,424,Potential Loyalist
2427,4,6,7962.36,4,2,3,423,Potential Loyalist
2428,11,9,10167.49,4,4,4,444,Champion
2429,223,3,3811.29,1,1,1,111,At Risk
2430,116,4,3385.21,1,1,1,111,At Risk
2431,219,2,1447.1799999999998,1,1,1,111,At Risk
2432,33,6,4408.47,3,2,2,322,Potential Loyalist
2433,27,10,10945.11,3,4,4,344,Loyal
2434,1,9,10024.41,4,4,4,444,Champion
2435,124,5,6950.49,1,2,3,123,At Risk
2436,17,4,3919.84,4,1,1,411,Regular
2437,199,2,1436.8,1,1,1,111,At Risk
2438,28,7,6007.49,3,3,3,333,Loyal
2439,19,6,5841.8,3,2,2,322,Potential Loyalist
2440,54,4,5001.4400000000005,2,1,2,212,Regular
2441,29,2,2059.61,3,1,1,311,Regular
2442,81,6,5014.139999999999,2,2,2,222,Regular
2443,13,6,6182.68,4,2,3,423,Potential Loyalist
2444,45,4,5166.36,3,1,2,312,Regular
2445,18,5,5245.21,4,2,2,422,Potential Loyalist
2446,72,7,9602.64,2,3,4,234,Big Spender
2447,40,7,7729.64,3,3,3,333,Loyal
2448,7,6,5418.88,4,2,2,422,Potential Loyalist
2449,77,6,8199.95,2,2,4,224,Big Spender
2450,41,2,3861.74,3,1,1,311,Regular
2451,18,3,3247.8500000000004,4,1,1,411,Regular
2452,10,4,4209.71,4,1,2,412,Regular
2453,57,6,4683.469999999999,2,2,2,222,Regular
2454,30,10,11477.22,3,4,4,344,Loyal
2455,76,8,8482.92,2,4,4,244,Big Spender
2456,168,5,5167.12,1,2,2,122,At Risk
2457,53,6,8023.24,2,2,3,223,Regular
2458,5,7,11224.23,4,3,4,434,Loyal
2459,54,11,11877.19,2,4,4,244,Big Spender
2460,51,4,4291.639999999999,2,1,2,212,Regular
2461,32,6,4090.26,3,2,1,321,Potential Loyalist
2462,25,6,5779.98,3,2,2,322,Potential Loyalist
2463,65,8,9906.89,2,4,4,244,Big Spender
2464,3,13,14574.06,4,4,4,444,Champion
2465,12,9,9114.460000000001,4,4,4,444,Champion
2466,20,5,4796.14,3,2,2,322,Potential Loyalist
2467,22,5,2590.13,3,2,1,321,Potential Loyalist
2468,22,9,11893.32,3,4,4,344,Loyal
2469,21,7,10397.56,3,3,4,334,Loyal
2470,13,4,3356.1,4,1,1,411,Regular
2471,14,5,5699.45,4,2,2,422,Potential Loyalist
2472,86,6,7612.35,2,2,3,223,Regular
2473,114,5,4256.68,1,2,2,122,At Risk
2474,65,7,7884.070000000001,2,3,3,233,Regular
2475,86,7,10009.91,2,3,4,234,Big Spender
2476,15,14,14578.69,4,4,4,444,Champion
2477,41,1,2005.66,3,1,1,311,Regular
2478,115,7,5012.3099999999995,1,3,2,132,At Risk
2479,3,6,2933.17,4,2,1,421,Potential Loyalist
2480,43,5,6781.5,3,2,3,323,Potential Loyalist
2481,21,7,5825.4,3,3,2,332,Loyal
2482,233,3,3110.6899999999996,1,1,1,111,At Risk
2483,70,5,3026.94,2,2,1,221,Regular
2484,25,6,5472.78,3,2,2,322,Potential Loyalist
2485,5,6,5955.21,4,2,2,422,Potential Loyalist
2486,230,2,3246.42,1,1,1,111,At Risk
2487,99,4,2978.64,1,1,1,111,At Risk
2488,19,6,6900.389999999999,3,2,3,323,Potential Loyalist
2489,41,8,11411.16,3,4,4,344,Loyal
2490,39,5,7816.21,3,2,3,323,Potential Loyalist
2491,106,6,3798.2,1,2,1,121,At Risk
2492,8,10,12661.35,4,4,4,444,Champion
2493,55,3,3796.09,2,1,1,211,Regular
2494,96,7,6744.39,1,3,3,133,At Risk
2495,32,8,5497.11,3,4,2,342,Loyal
2496,197,5,2095.52,1,2,1,121,At Risk
2497,47,4,4265.4400000000005,2,1,2,212,Regular
2498,8,8,9981.91,4,4,4,444,Champion
2499,176,3,3848.07,1,1,1,111,At Risk
2500,24,3,2535.87,3,1,1,311,Regular
2501,19,7,7685.12,3,3,3,333,Loyal
2502,15,5,4196.26,4,2,2,422,Potential Loyalist
2503,109,4,4951.0,1,1,2,112,At Risk
2504,94,5,5458.179999999999,1,2,2,122,At Risk
2505,13,9,10295.31,4,4,4,444,Champion
2506,107,4,5594.41,1,1,2,112,At Risk
2507,48,4,5405.0,2,1,2,212,Regular
2508,57,10,12948.97,2,4,4,244,Big Spender
2509,26,8,8313.9,3,4,4,344,Loyal
2510,112,6,8315.039999999999,1,2,4,124,Big Spender
2511,33,4,5381.19,3,1,2,312,Regular
2512,112,6,5536.07,1,2,2,122,At Risk
2513,107,7,8203.29,1,3,4,134,Big Spender
2514,47,3,4414.05,2,1,2,212,Regular
2515,25,3,4764.52,3,1,2,312,Regular
2516,84,3,1978.9299999999998,2,1,1,211,Regular
2517,146,4,5104.02,1,1,2,112,At Risk
2518,71,5,7538.469999999999,2,2,3,223,Regular
2519,109,4,2487.22,1,1,1,111,At Risk
2520,12,5,4496.29,4,2,2,422,Potential Loyalist
2521,209,3,3422.3,1,1,1,111,At Risk
2522,25,8,9637.08,3,4,4,344,Loyal
2523,7,10,9855.77,4,4,4,444,Champion
2524,185,6,4384.97,1,2,2,122,At Risk
2525,304,1,1977.36,1,1,1,111,At Risk
2526,54,6,6039.110000000001,2,2,3,223,Regular
2527,41,7,8751.73,3,3,4,334,Loyal
2528,26,7,9485.91,3,3,4,334,Loyal
2529,99,7,9000.92,1,3,4,134,Big Spender
2530,10,7,5560.28,4,3,2,432,Loyal
2531,6,7,7233.38,4,3,3,433,Loyal
2532,141,1,71.49,1,1,1,111,At Risk
2533,19,3,4689.75,3,1,2,312,Regular
2534,46,7,8069.62,2,3,3,233,Regular
2535,15,6,5517.49,4,2,2,422,Potential Loyalist
2536,8,6,9145.1,4,2,4,424,Potential Loyalist
2537,23,11,11743.039999999999,3,4,4,344,Loyal
2538,36,9,11849.7,3,4,4,344,Loyal
2539,41,5,5493.46,3,2,2,322,Potential Loyalist
2540,21,7,7819.73,3,3,3,333,Loyal
2541,21,2,3358.87,3,1,1,311,Regular
2542,44,7,10741.16,3,3,4,334,Loyal
2543,23,4,5543.46,3,1,2,312,Regular
2544,33,6,6633.58,3,2,3,323,Potential Loyalist
2545,118,3,2916.92,1,1,1,111,At Risk
2546,20,4,2419.01,3,1,1,311,Regular
2547,185,3,2217.0600000000004,1,1,1,111,At Risk
2548,4,13,14027.08,4,4,4,444,Champion
2549,58,4,6211.0,2,1,3,213,Regular
2550,12,5,6139.76,4,2,3,423,Potential Loyalist
2551,266,4,4894.98,1,1,2,112,At Risk
2552,36,6,8603.02,3,2,4,324,Potential Loyalist
2553,151,5,5233.51,1,2,2,122,At Risk
2554,60,5,4993.71,2,2,2,222,Regular
2555,2,5,7747.14,4,2,3,423,Potential Loyalist
2556,15,2,1917.48,4,1,1,411,Regular
2557,31,3,5222.06,3,1,2,312,Regular
2558,33,4,5684.29,3,1,2,312,Regular
2559,13,7,4653.55,4,3,2,432,Loyal
2560,46,11,9706.619999999999,2,4,4,244,Big Spender
2561,2,4,7146.860000000001,4,1,3,413,Regular
2562,102,7,8220.23,1,3,4,134,Big Spender
2563,58,5,4716.139999999999,2,2,2,222,Regular
2564,48,5,2828.34,2,2,1,221,Regular
2565,30,9,11516.51,3,4,4,344,Loyal
2566,18,10,8489.6,4,4,4,444,Champion
2567,72,4,5954.21,2,1,2,212,Regular
2568,73,4,3918.87,2,1,1,211,Regular
2569,76,7,9585.83,2,3,4,234,Big Spender
2570,94,8,8168.89,1,4,4,144,Big Spender
2571,46,3,3652.28,2,1,1,211,Regular
2572,80,8,10111.81,2,4,4,244,Big Spender
2573,15,4,4088.91,4,1,1,411,Regular
2574,28,11,11811.560000000001,3,4,4,344,Loyal
2575,11,5,4119.53,4,2,1,421,Potential Loyalist
2576,79,7,8271.03,2,3,4,234,Big Spender
2577,94,6,5240.639999999999,1,2,2,122,At Risk
2578,39,4,4676.02,3,1,2,312,Regular
2579,50,3,2288.84,2,1,1,211,Regular
2580,65,8,9493.86,2,4,4,244,Big Spender
2581,135,5,5903.89,1,2,2,122,At Risk
2582,53,5,5104.43,2,2,2,222,Regular
2583,93,4,4046.62,1,1,1,111,At Risk
2584,39,5,3983.61,3,2,1,321,Potential Loyalist
2585,6,7,7066.38,4,3,3,433,Loyal
2586,20,3,3379.79,3,1,1,311,Regular
2587,65,9,9007.27,2,4,4,244,Big Spender
2588,179,3,5656.6900000000005,1,1,2,112,At Risk
2589,68,5,5101.54,2,2,2,222,Regular
2590,51,6,8720.42,2,2,4,224,Big Spender
2591,43,6,9027.71,3,2,4,324,Potential Loyalist
2592,38,8,11062.61,3,4,4,344,Loyal
2593,61,4,3940.27,2,1,1,211,Regular
2594,92,6,9467.470000000001,1,2,4,124,Big Spender
2595,45,8,10273.25,3,4,4,344,Loyal
2596,73,5,7674.39,2,2,3,223,Regular
2597,6,6,7670.71,4,2,3,423,Potential Loyalist
2598,88,5,6570.66,1,2,3,123,At Risk
2599,54,7,7725.21,2,3,3,233,Regular
2600,172,3,4973.54,1,1,2,112,At Risk
2601,37,8,9798.03,3,4,4,344,Loyal
2602,72,8,7898.91,2,4,3,243,Regular
2603,15,7,7817.9400000000005,4,3,3,433,Loyal
2604,87,6,6086.83,2,2,3,223,Regular
2605,116,5,6656.209999999999,1,2,3,123,At Risk
2606,6,10,12338.51,4,4,4,444,Champion
2607,6,8,7870.34,4,4,3,443,Champion
2608,18,7,4403.82,4,3,2,432,Loyal
2609,188,7,6390.16,1,3,3,133,At Risk
2610,113,8,8499.220000000001,1,4,4,144,Big Spender
2611,3,7,5700.59,4,3,2,432,Loyal
2612,210,2,1924.4700000000003,1,1,1,111,At Risk
2613,99,5,4933.99,1,2,2,122,At Risk
2614,21,4,6322.41,3,1,3,313,Regular
2615,56,9,13460.630000000001,2,4,4,244,Big Spender
2616,43,11,13134.119999999999,3,4,4,344,Loyal
2617,127,7,10695.449999999999,1,3,4,134,Big Spender
2618,8,10,9670.59,4,4,4,444,Champion
2619,77,2,3869.2699999999995,2,1,1,211,Regular
2620,31,8,8317.97,3,4,4,344,Loyal
2621,10,7,6926.01,4,3,3,433,Loyal
2622,17,7,6595.22,4,3,3,433,Loyal
2623,11,5,6916.33,4,2,3,423,Potential Loyalist
2624,28,5,5629.39,3,2,2,322,Potential Loyalist
2625,85,4,3403.67,2,1,1,211,Regular
2626,42,4,4263.71,3,1,2,312,Regular
2627,34,6,9321.82,3,2,4,324,Potential Loyalist
2628,174,4,4668.82,1,1,2,112,At Risk
2629,45,6,7374.25,3,2,3,323,Potential Loyalist
2630,63,10,10514.539999999999,2,4,4,244,Big Spender
2631,28,3,3539.6800000000003,3,1,1,311,Regular
2632,8,4,6590.860000000001,4,1,3,413,Regular
2633,16,9,10392.61,4,4,4,444,Champion
2634,190,3,2614.21,1,1,1,111,At Risk
2635,69,8,10781.21,2,4,4,244,Big Spender
2636,31,3,3411.77,3,1,1,311,Regular
2637,55,11,13895.71,2,4,4,244,Big Spender
2638,84,9,9133.15,2,4,4,244,Big Spender
2639,32,5,7255.96,3,2,3,323,Potential Loyalist
2640,68,11,11643.47,2,4,4,244,Big Spender
2641,12,7,6132.32,4,3,3,433,Loyal
2642,21,2,3229.6400000000003,3,1,1,311,Regular
2643,55,3,1897.1999999999998,2,1,1,211,Regular
2644,61,2,1697.24,2,1,1,211,Regular
2645,33,6,5168.14,3,2,2,322,Potential Loyalist
2646,120,5,4987.72,1,2,2,122,At Risk
2647,13,8,7977.09,4,4,3,443,Champion
2648,36,5,6102.13,3,2,3,323,Potential Loyalist
2649,130,4,6633.45,1,1,3,113,At Risk
2650,26,6,5688.65,3,2,2,322,Potential Loyalist
2651,16,8,10121.93,4,4,4,444,Champion
2652,24,5,7176.639999999999,3,2,3,323,Potential Loyalist
2653,4,9,12316.0,4,4,4,444,Champion
2654,109,9,9905.2,1,4,4,144,Big Spender
2655,158,6,8575.35,1,2,4,124,Big Spender
2656,139,7,9051.86,1,3,4,134,Big Spender
2657,183,3,3891.5,1,1,1,111,At Risk
2658,37,5,3853.98,3,2,1,321,Potential Loyalist
2659,1,12,11948.48,4,4,4,444,Champion
2661,9,5,5712.01,4,2,2,422,Potential Loyalist
2662,63,9,10546.039999999999,2,4,4,244,Big Spender
2663,165,5,7423.2300000000005,1,2,3,123,At Risk
2664,135,7,6587.43,1,3,3,133,At Risk
2665,31,3,5364.68,3,1,2,312,Regular
2666,257,4,4534.9,1,1,2,112,At Risk
2667,99,5,5817.66,1,2,2,122,At Risk
2668,62,5,3342.3,2,2,1,221,Regular
2669,49,3,3552.54,2,1,1,211,Regular
2670,59,3,3290.68,2,1,1,211,Regular
2671,101,7,8811.26,1,3,4,134,Big Spender
2672,16,8,8417.05,4,4,4,444,Champion
2673,91,5,4576.389999999999,1,2,2,122,At Risk
2674,45,5,6395.9,3,2,3,323,Potential Loyalist
2675,96,5,5429.8,1,2,2,122,At Risk
2676,6,6,7274.78,4,2,3,423,Potential Loyalist
2677,28,5,5446.05,3,2,2,322,Potential Loyalist
2678,114,5,5004.09,1,2,2,122,At Risk
2679,86,6,5660.31,2,2,2,222,Regular
2680,17,9,9177.27,4,4,4,444,Champion
2681,51,5,4606.83,2,2,2,222,Regular
2682,39,8,6122.34,3,4,3,343,Loyal
2683,17,6,7829.89,4,2,3,423,Potential Loyalist
2684,39,9,11938.039999999999,3,4,4,344,Loyal
2685,45,6,5323.86,3,2,2,322,Potential Loyalist
2686,25,11,13237.88,3,4,4,344,Loyal
2687,18,7,6724.23,4,3,3,433,Loyal
2688,89,3,3018.69,1,1,1,111,At Risk
2689,2,5,3956.18,4,2,1,421,Potential Loyalist
2690,110,4,5860.55,1,1,2,112,At Risk
2691,61,8,8562.05,2,4,4,244,Big Spender
2692,41,3,1662.12,3,1,1,311,Regular
2693,2,6,5128.639999999999,4,2,2,422,Potential Loyalist
2694,30,4,2766.09,3,1,1,311,Regular
2695,5,9,11703.11,4,4,4,444,Champion
2696,152,4,5519.58,1,1,2,112,At Risk
2697,34,7,6415.43,3,3,3,333,Loyal
2698,13,7,9054.05,4,3,4,434,Loyal
2699,61,5,3428.76,2,2,1,221,Regular
2700,72,4,4497.46,2,1,2,212,Regular
2701,53,9,11558.89,2,4,4,244,Big Spender
2702,20,8,11698.41,3,4,4,344,Loyal
2703,20,7,7330.05,3,3,3,333,Loyal
2704,236,3,1517.27,1,1,1,111,At Risk
2705,3,9,12147.34,4,4,4,444,Champion
2706,124,3,2769.36,1,1,1,111,At Risk
2707,44,3,3934.6,3,1,1,311,Regular
2708,12,3,3437.08,4,1,1,411,Regular
2709,3,5,3860.54,4,2,1,421,Potential Loyalist
2710,9,4,3931.54,4,1,1,411,Regular
2711,64,6,6439.08,2,2,3,223,Regular
2712,17,6,6967.02,4,2,3,423,Potential Loyalist
2713,1,3,3426.37,4,1,1,411,Regular
2714,9,5,4081.8100000000004,4,2,1,421,Potential Loyalist
2715,105,5,6644.62,1,2,3,123,At Risk
2716,144,4,4529.24,1,1,2,112,At Risk
2717,42,10,10140.5,3,4,4,344,Loyal
2718,222,7,6798.88,1,3,3,133,At Risk
2719,11,3,3061.49,4,1,1,411,Regular
2720,149,4,3710.19,1,1,1,111,At Risk
2721,115,2,2292.96,1,1,1,111,At Risk
2722,74,6,4806.32,2,2,2,222,Regular
2723,41,8,10565.119999999999,3,4,4,344,Loyal
2724,143,4,4604.3,1,1,2,112,At Risk
2725,177,4,2094.38,1,1,1,111,At Risk
2726,28,10,10263.47,3,4,4,344,Loyal
2727,50,5,8567.85,2,2,4,224,Big Spender
2728,8,8,9659.77,4,4,4,444,Champion
2729,7,6,8706.47,4,2,4,424,Potential Loyalist
2730,5,7,4649.51,4,3,2,432,Loyal
